ad_name,status,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,campaign_id,ad_id,group_id
A_14967,deleted,527.03,3921,5,2.77,1,1,32.23,0,1,21.67,0,572,725,19,0,2,C_0567,A_14967,G_4937
A_14968,deleted,791.53,4028,454,22.11,773,47,68.1,4,42,285.6,0,1221,817,488,12,315,C_0568,A_14968,G_4938
A_14969,deleted,653.03,2766,11,8.34,31,1,32.04,0,1,48.58,0,15,194,228,1,27,C_0569,A_14969,G_4939
A_14970,blocked,142.89,539,5,7.88,3,1,11.91,4,1,61.86,0,143,356,43,1,34,C_0570,A_14970,G_4940
A_14971,deleted,2093.6,11932,280,15.81,370,1,14.5,5,79,582.97,0,376,199,39,12,19,C_0571,A_14971,G_4941
A_14972,deleted,15.16,157,3,4.75,1,1,7.75,0,2,215.23,0,1846,510,235,2,49,C_0572,A_14972,G_4942
A_14973,deleted,35.6,116,2,7.38,31,2,59.19,2,1,99.67,0,72,145,137,32,186,C_0573,A_14973,G_4943
A_14974,deleted,3961.78,22273,220,10.51,388,14,59.03,16,771,1606.38,0,154,225,29,20,23,C_0574,A_14974,G_4944
A_14975,blocked,324.57,1580,3,1.58,9,48,94.69,9,7,146.78,0,1,227,226,2,38,C_0575,A_14975,G_4945
A_14976,deleted,0.84,3,8,6.97,12,1,23.77,3,1,5.13,0,1,45,64,3,4,C_0576,A_14976,G_4946
A_14977,deleted,2222.94,13074,68,10.28,104,1,16.55,9,64,400.95,0,302,203,268,3,43,C_0577,A_14977,G_4947
A_14978,blocked,309.62,2394,249,11.61,1124,9,93.27,3,1,26.08,0,18,69,2,0,0,C_0578,A_14978,G_4948
A_14979,deleted,81.68,295,3,8.79,1,19,94.46,1,6,283.0,0,8,30,4,1,66,C_0579,A_14979,G_4949
A_14980,deleted,11681.39,69787,544,11.32,1612,63,87.86,10,2,69.71,0,14488,4338,3062,211,557,C_0580,A_14980,G_4950
A_14981,deleted,0.01,0,0,3.74,0,1,0.9,0,14,431.86,0,5,55,3,0,1,C_0581,A_14981,G_4951
A_14982,deleted,1008.31,4943,2,3.57,0,1,37.43,3,3,330.45,0,404,98,60,3,94,C_0582,A_14982,G_4952
A_14983,deleted,2797.79,15299,14,3.66,7,101,129.52,15,1,6.25,0,773,2283,2499,64,415,C_0583,A_14983,G_4953
A_14984,deleted,8.22,22,1,1.8,0,1,37.91,9,2,155.49,0,688,230,45,9,206,C_0584,A_14984,G_4954
A_14985,deleted,78.22,261,23,4.32,4,4,41.16,7,596,1112.62,0,4,13,3,0,0,C_0585,A_14985,G_4955
A_14986,deleted,106.91,800,3,4.55,4,1,54.12,0,3,285.79,0,95,225,136,3,9,C_0586,A_14986,G_4956
A_14987,deleted,39.23,301,1,1.11,0,1,3.22,18,1,5.77,0,1,81,49,1,1,C_0587,A_14987,G_4957
A_14988,deleted,2071.45,9063,35,6.68,12,10,49.83,15,1,65.11,0,1236,2020,1180,59,80,C_0588,A_14988,G_4958
A_14989,deleted,783.58,3334,89,8.74,209,3,35.95,23,1,56.45,0,1034,1575,575,10,26,C_0589,A_14989,G_4959
A_14990,blocked,6.57,9,6,2.61,8,1,3.45,22,1,15.17,0,2,38,3,1,2,C_0590,A_14990,G_4960
A_14991,deleted,131.57,502,2,1.92,0,14,48.08,20,2,151.32,0,22,57,43,0,6,C_0591,A_14991,G_4961
A_14992,deleted,19.47,45,0,5.83,0,1,6.91,0,1,59.9,0,2,148,148,4,2,C_0592,A_14992,G_4962
A_14993,blocked,683.48,4031,8,6.02,52,1,35.05,14,11,190.16,0,1400,377,251,1,23,C_0593,A_14993,G_4963
A_14994,deleted,0.23,0,0,3.67,0,1,50.18,1,1,2.33,0,0,5,4,1,9,C_0594,A_14994,G_4964
A_14995,blocked,41.22,110,0,2.24,15,17,80.23,10,1,35.92,0,774,835,619,14,122,C_0595,A_14995,G_4965
A_14996,deleted,909.78,5256,163,12.09,241,35,81.18,4,1,6.78,0,551,735,742,48,494,C_0596,A_14996,G_4966
A_14997,deleted,46.41,238,6,2.76,4,7,36.19,17,15,255.83,0,0,3,1,0,0,C_0597,A_14997,G_4967
A_14998,blocked,0.03,0,1,3.04,0,3,68.94,1,1,0.73,0,0,5,1,0,24,C_0598,A_14998,G_4968
A_14999,deleted,183.07,855,100,7.09,447,21,98.98,5,19,271.05,0,221,1218,575,22,108,C_0599,A_14999,G_4969
A_15000,deleted,39.35,191,11,4.49,13,1,19.61,3,1,21.02,0,44,43,4,0,1,C_0600,A_15000,G_4970
A_15001,deleted,580.52,2944,0,2.93,0,1,35.65,5,65,468.16,0,4,14,6,0,1,C_0601,A_15001,G_4971
A_15002,deleted,57.76,117,0,4.45,0,1,7.9,4,1,4.27,0,3,42,46,0,4,C_0602,A_15002,G_4972
A_15003,deleted,4.13,11,0,2.65,0,1,23.47,0,9,257.9,0,0,1,1,0,0,C_0603,A_15003,G_4973
A_15004,blocked,0.02,0,0,1.74,0,1,16.6,0,1,3.05,0,0,2,1,0,2,C_0604,A_15004,G_4974
A_15005,deleted,1.19,6,0,1.27,0,1,3.17,1,1,251.21,0,1,3,2,0,3,C_0605,A_15005,G_4975
A_15006,deleted,4258.16,23908,78,9.39,43,17,90.78,6,1,41.22,0,4711,414,146,25,138,C_0606,A_15006,G_4976
A_15007,deleted,0.0,0,1,10.38,0,1,40.8,0,1,5.36,0,7,80,7,0,6,C_0607,A_15007,G_4977
A_15008,deleted,576.72,2055,2,2.31,15,2,10.61,3,1,11.44,0,3,4,1,0,0,C_0608,A_15008,G_4978
A_15009,deleted,60.92,357,0,1.35,0,2,21.78,17,156,359.71,0,454,1977,1263,49,152,C_0609,A_15009,G_4979
A_15010,deleted,500.8,1937,1,1.68,0,1,15.36,2,1,10.91,0,187,902,255,16,3,C_0610,A_15010,G_4980
A_15011,deleted,952.42,3551,25,19.61,19,1,58.53,0,63,569.9,0,3,110,375,3,55,C_0611,A_15011,G_4981
A_15012,deleted,73.51,405,2,4.69,1,2,15.14,9,1,53.89,0,122,285,157,2,38,C_0612,A_15012,G_4982
A_15013,deleted,1045.18,5600,20,6.78,19,7,62.32,10,15,109.2,0,611,864,245,2,5,C_0613,A_15013,G_4983
A_15014,deleted,3472.92,21143,150,10.05,398,241,171.11,7,1,77.5,0,3150,2589,1764,55,435,C_0614,A_15014,G_4984
A_15015,deleted,260.12,1450,5,5.59,9,21,119.08,1,151,589.35,0,722,421,118,1,3,C_0615,A_15015,G_4985
A_15016,deleted,494.56,2605,22,6.74,21,2,28.33,5,1,45.04,0,931,353,87,13,40,C_0616,A_15016,G_4986
A_15017,active,0.02,0,0,1.64,1,1,8.08,0,5,111.14,0,0,11,10,0,20,C_0617,A_15017,G_4987
A_15018,deleted,1.79,15,2,2.61,0,2,20.33,10,190,508.92,0,0,14,1,0,0,C_0618,A_15018,G_4988
A_15019,deleted,1829.17,9469,30,6.66,77,33,94.55,17,261,667.27,0,258,126,51,3,6,C_0619,A_15019,G_4989
A_15020,deleted,1671.37,6022,46,12.22,22,153,113.58,8,69,253.57,0,4463,1267,338,60,380,C_0620,A_15020,G_4990
A_15021,deleted,2043.58,12738,2,6.23,18,2,47.95,2,426,897.15,0,2023,501,67,3,19,C_0621,A_15021,G_4991
A_15022,deleted,125.7,753,0,1.92,0,1,7.63,15,1,6.21,0,0,75,29,2,119,C_0622,A_15022,G_4992
A_15023,deleted,104.1,392,2,5.67,7,1,5.5,5,118,541.62,0,4,286,662,11,28,C_0623,A_15023,G_4993
A_15024,deleted,3.25,8,0,4.83,0,2,13.6,1,1,1.69,0,0,17,10,1,12,C_0624,A_15024,G_4994
A_15025,deleted,13.01,88,12,7.26,15,1,31.4,3,34,568.1,0,12,141,4,4,23,C_0625,A_15025,G_4995
A_15026,deleted,0.57,1,0,2.31,0,8,43.1,11,1,81.62,0,0,3,1,0,9,C_0626,A_15026,G_4996
A_15027,deleted,229.82,1051,8,3.93,95,2,61.37,0,2,257.54,0,87,467,48,1,14,C_0627,A_15027,G_4997
A_15028,deleted,752.74,4272,118,16.23,232,2,23.86,0,20,745.56,0,165,382,179,17,149,C_0628,A_15028,G_4998
A_15029,deleted,0.1,0,0,2.16,0,2,19.28,20,30,454.36,0,0,1,1,0,0,C_0629,A_15029,G_4999
A_15030,deleted,3692.07,20490,50,11.56,75,18,10.84,11,16,615.05,0,134,682,149,14,19,C_0630,A_15030,G_5000
A_15031,deleted,585.78,3925,38,5.65,115,8,83.76,7,1,124.96,0,792,950,595,100,167,C_0631,A_15031,G_5001
A_15032,deleted,70.34,365,23,11.99,29,1,17.78,0,1,27.35,0,1,8,37,0,36,C_0632,A_15032,G_5002
A_15033,deleted,6.11,32,112,9.94,380,9,86.4,0,1,101.8,0,68,305,582,26,305,C_0633,A_15033,G_5003
A_15034,deleted,0.02,0,0,1.18,0,1,3.58,4,2,123.29,0,0,8,1,0,0,C_0634,A_15034,G_5004
A_15035,active,115.42,770,33,2.4,44,159,207.55,11,36,364.6,0,0,15,1,0,4,C_0635,A_15035,G_5005
A_15036,active,7.33,44,3,5.16,2,1,20.59,3,1,0.01,0,1,74,6,0,2,C_0636,A_15036,G_5006
A_15037,blocked,210.62,1316,3,2.09,11,2,53.88,13,198,683.54,0,38,16,1,4,23,C_0637,A_15037,G_5007
A_15038,blocked,0.15,0,0,1.04,0,1,27.66,1,1,69.02,0,1,4,1,0,0,C_0638,A_15038,G_5008
A_15039,deleted,18.29,92,1,5.43,0,1,3.41,1,1,5.78,0,180,1222,1162,28,210,C_0639,A_15039,G_5009
A_15040,deleted,13.64,79,2,2.87,7,12,93.18,6,1,38.49,0,1,151,53,2,123,C_0640,A_15040,G_5010
A_15041,deleted,1870.55,9062,7,6.41,20,2,68.7,12,1,78.25,0,1452,1138,1399,7,123,C_0641,A_15041,G_5011
A_15042,deleted,12.2,43,0,1.62,0,1,19.65,3,3,114.81,0,6,7,31,4,19,C_0642,A_15042,G_5012
A_15043,deleted,1363.25,5406,116,9.48,111,172,105.0,44,102,620.07,0,4792,2586,501,44,489,C_0643,A_15043,G_5013
A_15044,deleted,24.23,130,3,7.46,0,1,13.71,6,1,79.53,0,9,651,356,26,85,C_0644,A_15044,G_5014
A_15045,deleted,882.41,4152,1,6.73,1,2,24.61,3,1,36.57,0,1292,198,111,4,1,C_0645,A_15045,G_5015
A_15046,deleted,2085.4,16197,269,20.25,604,74,176.16,12,1,14.26,0,5102,1955,3392,150,1152,C_0646,A_15046,G_5016
A_15047,blocked,103.56,249,1,7.52,1,1,3.27,2,170,799.74,0,145,253,75,14,309,C_0647,A_15047,G_5017
A_15048,deleted,553.37,3208,153,7.46,267,512,242.09,27,109,391.38,0,1379,3084,2175,112,569,C_0648,A_15048,G_5018
A_15049,deleted,296.96,1532,1,4.65,1,1,6.03,2,2,287.4,0,244,79,3,0,5,C_0649,A_15049,G_5019
A_15050,deleted,1526.47,8518,346,12.58,1795,22,72.76,17,3,277.77,0,6094,3260,3260,79,1176,C_0650,A_15050,G_5020
A_15051,blocked,5523.85,26063,348,10.04,1017,164,171.27,6,536,1153.54,0,10785,3151,2090,62,659,C_0651,A_15051,G_5021
A_15052,blocked,6.26,33,0,1.28,0,1,23.65,2,1,174.86,0,16,10,1,0,0,C_0652,A_15052,G_5022
A_15053,deleted,501.55,1874,4,8.04,1,1,4.34,0,2,264.43,0,70,246,88,2,143,C_0653,A_15053,G_5023
A_15054,deleted,0.0,0,1,5.5,4,1,18.62,1,1,10.25,0,2,32,1,0,2,C_0654,A_15054,G_5024
A_15055,deleted,875.43,4527,477,10.62,1176,41,151.84,6,136,551.27,0,808,3816,1994,10,457,C_0655,A_15055,G_5025
A_15056,deleted,116.17,380,28,7.82,98,6,42.71,5,1,105.7,0,581,431,173,13,19,C_0656,A_15056,G_5026
A_15057,deleted,0.14,0,1,9.12,17,1,1.66,1,1,82.76,0,0,40,51,0,1,C_0657,A_15057,G_5027
A_15058,blocked,49.4,285,1,7.27,1,1,15.4,0,1,273.68,0,8,123,3,0,0,C_0658,A_15058,G_5028
A_15059,blocked,4190.74,23426,361,21.67,413,33,93.47,16,1,51.13,0,3709,927,408,25,66,C_0659,A_15059,G_5029
A_15060,deleted,1.29,4,0,4.03,1,1,63.49,0,1,96.34,0,0,83,18,2,14,C_0660,A_15060,G_5030
A_15061,deleted,1230.35,6316,105,11.02,129,2,48.29,20,139,906.16,0,720,134,93,26,10,C_0661,A_15061,G_5031
A_15062,blocked,1053.34,8362,255,6.92,519,147,54.67,8,24,382.92,0,1050,1072,260,58,228,C_0662,A_15062,G_5032
A_15063,deleted,0.18,0,0,2.22,0,1,6.94,1,1,19.93,0,0,2,1,0,2,C_0663,A_15063,G_5033
A_15064,blocked,2701.17,10687,104,15.46,173,1,43.61,5,3,76.15,0,50,32,3,0,8,C_0664,A_15064,G_5034
A_15065,deleted,11.65,76,6,2.31,0,1,1.16,7,1,0.61,0,96,663,1680,119,856,C_0665,A_15065,G_5035
A_15066,deleted,79.29,354,35,9.75,223,74,107.15,2,3,68.74,0,59,1178,883,39,137,C_0666,A_15066,G_5036
A_15067,deleted,0.34,0,0,3.68,0,2,49.18,1,1,14.24,0,0,2,2,0,0,C_0667,A_15067,G_5037
A_15068,blocked,692.72,4386,21,3.48,44,59,92.43,13,12,135.14,0,335,448,1815,45,88,C_0668,A_15068,G_5038
A_15069,deleted,5378.52,28622,475,19.33,1695,54,181.82,15,5,149.87,0,4671,2005,399,37,68,C_0669,A_15069,G_5039
A_15070,deleted,66.95,256,9,6.93,25,1,50.38,5,1,1.4,0,51,308,263,4,34,C_0670,A_15070,G_5040
A_15071,deleted,6.86,21,1,7.21,5,1,15.15,1,1,24.27,0,0,45,76,2,84,C_0671,A_15071,G_5041
A_15072,deleted,72.19,283,0,1.4,0,1,19.69,2,1,30.3,0,3,1,1,0,0,C_0672,A_15072,G_5042
A_15073,deleted,79.79,271,1,4.88,0,1,6.26,0,1,110.53,0,0,1,2,0,4,C_0673,A_15073,G_5043
A_15074,deleted,2269.54,10880,15,6.04,21,16,19.35,1,1,50.26,0,61,120,11,16,39,C_0674,A_15074,G_5044
A_15075,blocked,1.1,2,0,5.31,0,1,15.6,0,1,2.3,0,0,1,1,0,0,C_0675,A_15075,G_5045
A_15076,deleted,60.18,496,0,3.71,0,1,10.35,5,1,87.62,0,94,111,23,1,29,C_0676,A_15076,G_5046
A_15077,deleted,0.0,0,0,1.11,0,1,0.1,0,1,101.05,0,0,1,1,0,0,C_0677,A_15077,G_5047
A_15078,deleted,2844.05,18254,180,12.96,167,148,203.95,23,3,24.8,0,3861,3251,2009,95,301,C_0678,A_15078,G_5048
A_15079,blocked,3.27,17,11,6.33,47,2,52.53,0,1,45.42,0,620,785,383,2,166,C_0679,A_15079,G_5049
A_15080,deleted,73.28,313,3,3.84,2,1,7.87,7,58,520.36,0,205,120,23,2,19,C_0680,A_15080,G_5050
A_15081,blocked,0.02,0,24,17.2,26,1,17.14,0,1,45.18,0,0,6,12,0,5,C_0681,A_15081,G_5051
A_15082,blocked,5245.22,36593,325,15.5,149,72,258.86,12,229,1016.12,0,112,784,784,5,244,C_0682,A_15082,G_5052
A_15083,deleted,1480.6,8431,158,7.66,300,21,38.07,19,3,74.32,0,3814,1415,1849,41,194,C_0683,A_15083,G_5053
A_15084,deleted,385.88,1698,108,13.06,187,2,69.62,8,2,161.52,0,47,718,254,18,21,C_0684,A_15084,G_5054
A_15085,deleted,1550.26,11449,42,10.25,50,26,100.6,10,1,1.65,0,5,48,3,2,27,C_0685,A_15085,G_5055
A_15086,deleted,1200.72,5778,18,5.3,13,4,35.25,30,1,51.13,0,1409,360,358,20,205,C_0686,A_15086,G_5056
A_15087,deleted,2130.88,11531,518,19.29,800,192,67.95,24,52,503.94,0,315,752,199,3,1,C_0687,A_15087,G_5057
A_15088,deleted,523.64,2874,19,2.48,46,35,71.3,12,34,371.51,0,410,571,215,1,1,C_0688,A_15088,G_5058
A_15089,deleted,2333.95,12725,75,8.01,259,82,147.35,20,2,240.74,0,2698,1209,31,3,13,C_0689,A_15089,G_5059
A_15090,deleted,32.99,114,3,6.59,0,1,33.84,5,61,487.54,0,1,4,6,0,7,C_0690,A_15090,G_5060
A_15091,deleted,0.29,1,1,10.84,2,1,27.87,0,10,313.69,0,1,44,22,0,6,C_0691,A_15091,G_5061
A_15092,deleted,39.78,159,7,17.0,3,1,31.83,0,2,345.48,0,0,2,1,0,0,C_0692,A_15092,G_5062
A_15093,deleted,15.53,68,3,3.94,11,15,34.66,11,139,851.73,0,68,306,42,1,78,C_0693,A_15093,G_5063
A_15094,blocked,30.95,67,1,4.44,0,9,75.31,1,99,876.22,0,7,106,217,18,101,C_0694,A_15094,G_5064
A_15095,blocked,287.44,1444,0,2.5,0,3,51.16,1,1,21.45,0,42,279,46,11,2,C_0695,A_15095,G_5065
A_15096,blocked,4.02,31,1,6.34,5,1,4.02,6,1,28.88,0,2,61,12,0,1,C_0696,A_15096,G_5066
A_15097,blocked,6006.1,34400,184,12.64,261,241,298.35,11,1,79.36,0,6406,3335,1407,40,849,C_0697,A_15097,G_5067
A_15098,deleted,1870.53,12079,88,13.09,85,6,23.12,8,1,10.04,0,5858,5673,4937,206,1467,C_0698,A_15098,G_5068
A_15099,deleted,713.59,3209,25,7.77,8,17,53.81,18,5,13.57,0,1836,2503,1193,43,73,C_0699,A_15099,G_5069
A_15100,deleted,4240.41,27354,364,14.35,1111,107,182.63,2,1,49.75,0,7205,5361,9000,191,2004,C_0700,A_15100,G_5070
A_15101,deleted,423.08,2072,10,5.89,52,1,20.69,4,1,19.58,0,2,70,1,0,0,C_0701,A_15101,G_5071
A_15102,deleted,105.13,256,10,4.99,3,32,64.67,4,1,2.81,0,24,359,263,45,466,C_0702,A_15102,G_5072
A_15103,deleted,2700.44,14680,45,10.87,23,1,6.29,16,111,193.14,0,38,12,2,0,0,C_0703,A_15103,G_5073
A_15104,blocked,5662.17,28077,117,5.37,725,29,57.4,7,366,955.04,0,972,5519,3291,117,760,C_0704,A_15104,G_5074
A_15105,blocked,2.2,3,0,3.34,0,1,5.22,2,255,985.55,0,0,1,1,0,0,C_0705,A_15105,G_5075
A_15106,blocked,1.23,2,0,3.8,0,3,29.74,5,2,121.37,0,0,1,1,0,0,C_0706,A_15106,G_5076
A_15107,deleted,1929.94,9563,117,5.29,119,411,144.45,26,1,44.36,0,420,2600,1760,93,611,C_0707,A_15107,G_5077
A_15108,deleted,1384.83,6955,2,3.56,0,12,65.46,18,53,762.8,0,984,246,8,9,18,C_0708,A_15108,G_5078
A_15109,blocked,121.7,292,57,16.52,102,1,9.23,3,1,32.93,0,18,106,54,0,7,C_0709,A_15109,G_5079
A_15110,blocked,71.66,269,8,2.07,67,21,27.93,29,2,104.82,0,1,104,72,1,3,C_0710,A_15110,G_5080
A_15111,deleted,16.38,60,2,10.21,2,1,1.2,1,1,76.14,0,140,48,1,0,1,C_0711,A_15111,G_5081
A_15112,blocked,112.79,510,31,7.96,33,5,67.24,2,1,28.34,0,0,1,1,0,0,C_0712,A_15112,G_5082
A_15113,deleted,29.1,131,12,3.8,405,24,40.45,5,98,851.93,0,436,118,673,20,329,C_0713,A_15113,G_5083
A_15114,deleted,2.28,8,1,7.95,7,1,8.52,2,1,70.26,0,68,26,12,3,10,C_0714,A_15114,G_5084
A_15115,deleted,12.87,8,0,4.68,0,2,35.78,5,77,402.22,0,9,13,2,2,39,C_0715,A_15115,G_5085
A_15116,deleted,255.73,620,1,6.51,1,1,41.19,0,7,164.57,0,13,149,23,2,4,C_0716,A_15116,G_5086
A_15117,deleted,180.91,1273,17,16.25,9,1,2.74,0,2,126.37,0,129,167,229,17,86,C_0717,A_15117,G_5087
A_15118,deleted,659.11,3353,29,5.57,42,55,92.59,4,3,293.13,0,33,347,461,8,32,C_0718,A_15118,G_5088
A_15119,deleted,61.94,331,31,6.73,70,41,194.67,3,110,937.26,0,19,91,2,0,2,C_0719,A_15119,G_5089
A_15120,deleted,736.73,4016,68,9.47,165,13,24.48,7,68,533.88,0,82,912,431,14,47,C_0720,A_15120,G_5090
A_15121,deleted,505.37,2175,14,11.26,5,1,53.76,1,23,191.62,0,324,3526,2863,91,388,C_0721,A_15121,G_5091
A_15122,deleted,2265.8,9935,232,7.35,1483,182,133.44,20,1,0.08,0,2043,1741,741,41,213,C_0722,A_15122,G_5092
A_15123,deleted,9191.74,56938,391,14.42,539,25,24.58,27,2,209.37,0,5743,3707,3426,190,1122,C_0723,A_15123,G_5093
A_15124,deleted,8.85,27,127,16.66,112,6,65.34,3,3,357.67,0,160,312,333,22,156,C_0724,A_15124,G_5094
A_15125,deleted,947.27,4989,0,2.03,1,3,70.38,1,10,245.18,0,638,432,91,5,5,C_0725,A_15125,G_5095
A_15126,deleted,1153.5,8983,39,6.5,49,6,47.33,0,21,293.84,0,1243,1214,1026,22,186,C_0726,A_15126,G_5096
A_15127,deleted,454.19,2346,9,6.2,10,1,6.47,1,1,2.62,0,21,693,40,3,111,C_0727,A_15127,G_5097
A_15128,deleted,0.01,0,0,1.23,0,1,19.89,0,81,326.56,0,1,19,3,0,0,C_0728,A_15128,G_5098
A_15129,blocked,97.68,488,45,12.73,142,1,32.13,0,1,11.5,0,273,2114,1245,31,146,C_0729,A_15129,G_5099
A_15130,deleted,1077.9,4521,36,10.38,111,1,30.39,1,10,398.26,0,9833,4154,2457,115,172,C_0730,A_15130,G_5100
A_15131,blocked,83.86,663,0,1.18,3,2,35.78,9,169,675.52,0,0,123,43,3,7,C_0731,A_15131,G_5101
A_15132,deleted,0.16,1,0,1.01,0,1,8.82,0,1,13.41,0,0,1,1,0,0,C_0732,A_15132,G_5102
A_15133,active,1294.71,6538,83,8.2,34,20,22.14,26,2,69.43,0,4280,1257,1072,48,199,C_0733,A_15133,G_5103
A_15134,deleted,12.61,55,7,5.14,0,10,91.65,14,7,535.23,0,337,1541,1407,44,262,C_0734,A_15134,G_5104
A_15135,blocked,380.05,2202,78,9.53,79,6,89.01,8,1,10.03,0,5868,2352,1643,62,323,C_0735,A_15135,G_5105
A_15136,blocked,0.0,0,0,2.23,0,1,14.49,0,1,28.85,0,0,3,1,0,1,C_0736,A_15136,G_5106
A_15137,deleted,415.34,2116,90,15.47,59,25,76.58,3,7,214.24,0,1,295,164,4,84,C_0737,A_15137,G_5107
A_15138,deleted,1034.75,5995,28,7.18,19,1,23.33,2,62,619.54,0,328,216,48,1,18,C_0738,A_15138,G_5108
A_15139,deleted,873.13,2785,29,11.83,147,22,128.26,8,1,101.92,0,4604,5947,6138,205,822,C_0739,A_15139,G_5109
A_15140,active,2140.61,12123,100,6.15,408,30,106.07,20,18,101.18,0,2488,377,81,19,103,C_0740,A_15140,G_5110
A_15141,deleted,438.2,1885,0,2.06,1,2,29.59,15,215,443.58,0,60,576,95,6,19,C_0741,A_15141,G_5111
A_15142,blocked,174.06,1155,2,5.15,0,1,1.71,20,85,414.58,0,0,5,1,0,1,C_0742,A_15142,G_5112
A_15143,deleted,0.73,4,1,10.47,1,1,32.15,0,19,24.03,0,1,5,1,0,0,C_0743,A_15143,G_5113
A_15144,deleted,1500.21,9279,151,6.2,104,139,132.94,23,305,648.67,0,1683,3104,2867,172,636,C_0744,A_15144,G_5114
A_15145,deleted,392.79,2683,4,6.82,2,2,81.69,1,1,12.36,0,32,8,3,0,3,C_0745,A_15145,G_5115
A_15146,deleted,1659.69,9802,198,16.51,466,12,188.11,2,2,60.63,0,1509,1563,1563,50,1199,C_0746,A_15146,G_5116
A_15147,deleted,0.0,0,0,2.25,0,1,2.01,0,9,153.51,0,0,1,1,0,0,C_0747,A_15147,G_5117
A_15148,deleted,201.98,1283,16,3.43,64,36,69.18,4,3,286.85,0,81,136,151,1,217,C_0748,A_15148,G_5118
A_15149,blocked,5.99,52,40,8.0,20,15,87.73,1,77,666.13,0,0,40,13,0,34,C_0749,A_15149,G_5119
A_15150,deleted,23.28,80,13,6.22,98,1,21.49,7,3,253.78,0,14,22,3,1,57,C_0750,A_15150,G_5120
A_15151,blocked,772.77,2982,51,4.66,38,4,21.76,9,39,179.29,0,1820,736,354,29,93,C_0751,A_15151,G_5121
A_15152,blocked,3989.74,19746,411,15.14,1868,519,414.89,17,187,861.35,0,5438,2164,1933,89,685,C_0752,A_15152,G_5122
A_15153,deleted,10.88,51,0,2.39,2,1,6.02,2,1,134.41,0,594,126,2,1,16,C_0753,A_15153,G_5123
A_15154,blocked,1554.51,8704,55,6.29,68,25,48.81,8,110,583.34,0,1758,754,470,28,76,C_0754,A_15154,G_5124
A_15155,deleted,438.95,3017,98,9.28,194,4,56.8,5,1,73.05,0,165,651,121,3,57,C_0755,A_15155,G_5125
A_15156,deleted,0.71,4,0,1.24,0,2,18.06,1,1,74.12,0,0,1,1,0,0,C_0756,A_15156,G_5126
A_15157,deleted,0.59,2,1,3.37,3,1,14.03,1,99,944.67,0,0,2,1,0,0,C_0757,A_15157,G_5127
A_15158,deleted,428.07,3968,26,9.2,8,1,22.9,2,1,13.26,0,129,647,185,4,8,C_0758,A_15158,G_5128
A_15159,blocked,140.93,935,5,4.05,14,17,30.44,22,1,37.71,0,44,343,88,20,110,C_0759,A_15159,G_5129
A_15160,deleted,19.11,135,5,5.26,10,3,82.98,0,7,331.23,0,67,199,36,2,16,C_0760,A_15160,G_5130
A_15161,deleted,985.74,5024,294,10.51,430,72,47.24,16,1,5.73,0,2434,2363,1991,99,395,C_0761,A_15161,G_5131
A_15162,blocked,245.94,1388,191,8.36,203,17,36.6,11,7,203.14,0,15,62,14,4,26,C_0762,A_15162,G_5132
A_15163,deleted,0.27,0,1,6.04,0,1,14.35,0,242,1041.95,0,14,20,1,0,1,C_0763,A_15163,G_5133
A_15164,deleted,1816.89,8310,98,10.98,259,16,78.64,3,1,22.94,0,466,367,459,1,234,C_0764,A_15164,G_5134
A_15165,blocked,768.98,4770,65,6.1,64,48,72.82,8,11,228.91,0,145,911,105,2,254,C_0765,A_15165,G_5135
A_15166,deleted,278.91,2019,16,4.58,2,5,38.71,10,1,1.11,0,1932,1575,1639,73,464,C_0766,A_15166,G_5136
A_15167,deleted,0.02,0,0,1.26,0,1,1.21,6,1,118.88,0,0,3,1,0,2,C_0767,A_15167,G_5137
A_15168,deleted,19.69,45,27,6.48,77,139,171.32,1,24,391.64,0,302,2031,2585,98,1532,C_0768,A_15168,G_5138
A_15169,deleted,677.93,4678,80,5.65,182,5,117.41,2,444,1337.22,0,2,57,27,0,24,C_0769,A_15169,G_5139
A_15170,deleted,1216.85,7610,292,14.72,417,126,108.41,23,4,250.64,0,4088,1233,1050,48,269,C_0770,A_15170,G_5140
A_15171,deleted,2438.85,10246,59,13.21,47,3,74.86,10,1,40.27,0,1068,787,1468,59,209,C_0771,A_15171,G_5141
A_15172,deleted,14.74,87,1,1.58,0,2,6.37,18,1,0.68,0,1,162,56,2,198,C_0772,A_15172,G_5142
A_15173,deleted,886.45,6123,170,13.31,219,6,126.07,2,1,2.6,0,1865,510,173,1,2,C_0773,A_15173,G_5143
A_15174,blocked,6.68,5,0,1.91,0,1,6.66,10,1,25.21,0,10,24,1,1,0,C_0774,A_15174,G_5144
A_15175,blocked,4383.02,25833,796,23.1,1745,162,222.37,9,1,22.46,0,3068,4605,4420,94,384,C_0775,A_15175,G_5145
A_15176,blocked,141.53,369,11,7.09,56,1,22.91,1,2,81.36,0,734,128,49,1,13,C_0776,A_15176,G_5146
A_15177,blocked,489.0,1315,5,6.04,2,1,8.28,6,3,184.48,0,11,8,1,0,0,C_0777,A_15177,G_5147
A_15178,deleted,65.37,239,4,4.37,1,39,107.7,9,4,186.7,0,310,89,36,12,64,C_0778,A_15178,G_5148
