group_name,status,budget_total,budget_daily,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,group_id,target_price,strategy,campaign_id
KULIKOVA - мж 25-44 - DAKENA - Стань моим (скрытые) - похожие,blocked,-,Бюджет кампании,320.12,1193,6,0.91,47,36,48.16,0,29,191.58,0,7,16,2,1,0,15112669,Цена кампании,-,16535629
AMI - ж 25-44 - слушатели - NAKHAT - На репите (скрытые),deleted,-,1000,53.87,353,36,5.1,288,146,45.39,7,22,99.62,0,4605,712,458,379,4,10114274,Авто,Минимальная цена,16086100
Холла - ж 35-44 - слушатели - Сателлит feat. Рина - По следам любви (скрытые),deleted,-,1000,636.68,3453,20,1.35,193,132,23.94,3,4,52.45,0,1685,122,14,6,1,16746219,Авто,Минимальная цена,16527401
"EMIN, Ани Лорак - Будет здорово 11 ID:1031687937",deleted,-,-,11.61,50,0,0.09,2,21,35.02,1,14,58.99,0,16,2,2,1,0,6561854,Авто,-,15210971
Копия Javani - мж 18-34 - базы - SAYAN - Закрой мои глаза (скрытые) - ролик,blocked,-,5000,297.29,1671,0,0.62,2,38,67.04,5,0,0.27,0,165,151,188,748,64,6157102,Авто,-,19333255
EMIN - Верни мне музыку (альбом) ID:1030899761,deleted,-,200,10.32,65,0,0.01,18,72,3.63,9,12,106.91,0,2,0,1,1,0,6055026,Авто,-,15186981
ж 19-35 - Vsem_dlya_tebya - Asammuell - Грустные глаза (скрытые) - базы треки,deleted,-,300,32.13,426,7,1.88,76,49,42.83,2,1,68.26,0,435,105,54,92,5,8450884,Цена кампании,-,17154793
"мж 19-35 - более 6 - Idris & Leos - SHAMI, Idris & Leos - Ты не одна - базы (скрытые)",deleted,-,1000,208.48,1419,3,0.38,302,7,64.79,0,193,764.79,0,376,16,75,167,22,594549,Авто,Минимальная цена,17154793
мж 25-34 - слушатели - HOVO - Снег (скрытые),deleted,-,Бюджет кампании,0.79,7,0,0.0,1,1,1.88,5,612,1008.82,0,3,1,1,1,0,5613194,Авто,Минимальная цена,16147082
Россия - ж 25-44 - EMIN - Жизнь игра - более 6 (скрытые),deleted,-,300,16102.2,84530,718,27.75,1404,266,44.03,10,4,46.69,0,22153,3822,2565,1787,257,5973166,Авто,Минимальная цена,17814518
"Akmal' - ж 35-45 - слушатели - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)",blocked,-,1000,21.21,104,1,0.03,10,11,17.75,6,396,634.63,0,1,0,1,1,0,1650859,Авто,Целевая цена,16466942
"Zaur - мж 18-44 - слушатели - SAYAN - Тот, кто (скрытые)",deleted,-,300,7676.61,33123,205,19.29,340,103,97.67,7,102,398.82,0,7789,1071,194,168,38,12577046,Авто,Минимальная цена,16147082
ж 24-28 - слушатели - Grivina - Цепляет (скрытые),deleted,-,2000,311.99,1597,73,3.03,259,489,67.48,16,22,368.86,0,1146,332,198,127,6,11932356,Авто,Минимальная цена,18425848
LI ZA - ж 35-44 - слушатели - Сателлит - Не пара (скрытые),deleted,-,-,0.67,8,0,0.02,53,148,12.5,11,264,757.14,0,18,5,13,25,1,11337196,Цена кампании,-,17536979
EMIN (26-35),active,-,19000,2977.62,15822,162,0.91,649,990,97.66,35,5,58.55,0,6951,681,826,788,159,833530,Авто,Минимальная цена,19290488
DAGMIR - мж 24-50 - МУЗА - На грани (скрытые) слушатели + похожие,deleted,-,3000,15288.68,66045,1091,39.67,1302,794,171.35,17,565,880.06,0,26200,2523,1273,605,93,6141432,Авто,Минимальная цена,16634385
мж 24-44 - подписчики - Марат Альборов - Другой не надо (скрытые),deleted,-,1000,0.13,2,1,0.27,16,1,1.72,0,62,399.15,0,42,17,40,21,0,12157503,Авто,Минимальная цена,16805402
Idris & Leos - Стихи пламени 2 ID:1031501468,deleted,-,1000,34.11,139,1,0.47,132,47,23.17,1,45,310.23,0,339,69,27,37,1,15934583,Авто,-,15211080
Скандальная пара - мж 18-44 - Tural Everest - Верный друг (скрытые),deleted,-,1000,4557.71,22141,431,12.0,950,584,130.99,6,1,34.54,0,12835,1906,1416,1766,418,16111148,Авто,Минимальная цена,15936833
EMIN 3+ - мж 45-54 - EMIN - Зима (скрытые),deleted,-,1000,220.95,963,79,8.03,101,333,84.36,1,84,498.32,0,5251,699,268,378,79,6106729,Авто,Минимальная цена,15393165
"ж 25-35 - слушатели - SEREBRO - Кто я для тебя - Россия, Беларусь, Казахстан (скрытые)",blocked,-,2000,87.56,264,0,0.09,7,116,65.2,10,0,6.01,0,1475,84,382,628,49,16234652,Авто,Минимальная цена,16474486
ж 24-28 - более 3 - Turken - Лучше меня (скрытые),blocked,Бюджет кампании,1000,6.04,23,0,0.1,36,17,36.63,1,17,128.62,0,3,2,1,1,0,4755776,Авто,-,17696168
Idris & Leos - Стихи пламени 14 ID:1031501468,deleted,-,1000,31.45,178,28,0.61,206,93,17.69,5,53,413.8,0,623,99,124,139,121,12134068,Авто,Целевая цена,15211082
AMI - ж 25-44 - слушатели - NAKHAT - На репите (скрытые),deleted,-,500,8800.44,43200,181,1.9,615,1213,133.86,43,115,252.36,0,6047,1004,873,760,424,1032007,Авто,Минимальная цена,16013955
ролик 3 - мж 18-44 - более 9 - Idris & Leos - Я тобой болен (скрытые),blocked,-,2000,128.04,545,3,0.33,107,165,50.15,10,2,54.13,0,142,21,21,40,37,11745359,Авто,Минимальная цена,19258475
"ролик 2 - ж 25-34 - слушатели - HAMMALI - Мой дом там, где ты (скрытые)",blocked,-,300,1753.9,10113,33,4.42,39,11,6.47,6,61,377.49,0,19,4,2,1,0,3785807,Авто,Минимальная цена,19078001
ж 19-23 - слушатели - Grivina - Минимум (скрытые),deleted,-,200,2757.56,15828,144,1.74,347,370,39.48,7,79,391.65,0,7535,1199,418,269,90,10711394,Авто,Минимальная цена,15779672
NIMANI - мж 25-50 - МУЗА - На грани (скрытые) слушатели + похожие,deleted,-,Бюджет кампании,110.87,354,0,0.0,62,466,32.5,12,245,718.08,0,33,28,11,58,1,8964594,Авто,Минимальная цена,16633125
мж 35-45 - слушатели - Эллаи - Всех дороже (скрытые) - ролик,blocked,-,1000,2162.57,14548,85,4.96,143,88,60.6,23,15,144.82,0,5412,2556,709,751,59,13681606,Авто,Минимальная цена,18426281
ж 19-45 - базы (позитив) - JAVANI - Мимолётная любовь (скрытые),deleted,Бюджет кампании,3000,101.42,210,30,6.05,287,91,52.07,6,1,28.05,0,79,62,72,170,7,7371373,Авто,Минимальная цена,17098232
м 17-24 - слушатели - Idris и Leos - Боль и страх (скрытые),deleted,-,1500,1413.9,4335,7,6.13,45,7,38.32,9,133,502.94,0,78,34,8,2,0,14951616,Авто,Минимальная цена,15934623
EMIN - Тихий океан 5 ID:1031235679,deleted,-,Бюджет кампании,2328.13,11832,168,7.5,114,26,26.22,11,164,498.34,0,3134,1531,953,958,58,13693217,Цена кампании,-,15210980
Xassa,deleted,-,1000,129.11,314,39,3.59,179,195,82.39,4,12,121.87,0,1025,413,182,395,12,3687295,Авто,Минимальная цена,16463661
"Эллаи - ж 18-34 - базы - SAYAN, GLAZUR - Закрой мои глаза 2.0 (скрытые) - обложка",active,-,200,818.27,4231,37,5.61,114,5,17.24,1,38,286.07,0,113,9,14,24,0,9240196,Авто,Минимальная цена,18072089
Руслан Алиев - мж 18-44 - подписчики - HOVO - Снег (скрытые),deleted,-,-,1121.28,5692,90,5.32,264,17,57.36,4,0,16.81,0,431,378,121,90,8,10325867,Авто,-,16013955
25.11.18_DAKENA_Спишь?_15146861_TATI_123094919,deleted,-,Бюджет кампании,162.45,807,140,4.1,386,412,36.64,5,157,530.87,0,786,344,91,36,57,16046134,Цена кампании,-,15146861
ANDRANIK - ж 25-34 - базы - SAYAN - Бросай курить (скрытые),blocked,-,10000,33.08,66,0,0.57,25,11,57.16,2,0,0.04,0,38,12,5,1,0,1455837,Авто,Минимальная цена,18930615
ж 25-34 - подписчики - ALEX ANDREEV - Кавказский груз,deleted,-,Бюджет кампании,8.38,52,0,0.08,39,59,55.36,2,72,348.88,0,1,0,1,1,0,12970495,Авто,Минимальная цена,15854891
Стас Пьеха (46-60),blocked,-,1000,3266.17,14735,10,7.07,45,3,48.88,1,4,49.76,0,1243,78,13,10,0,12231895,9,Минимальная цена,19333255
Копия ролик 3 - мж 18-44 - более 9 - Idris & Leos - Я тобой болен (скрытые),blocked,Бюджет кампании,1500,1179.87,5039,16,3.83,64,14,17.57,3,0,26.8,0,570,390,210,131,0,10001630,Цена кампании,Минимальная цена,19290488
EMIN - Тихий океан 5 ID:1031235679,deleted,Бюджет кампании,1000,1.2,4,4,0.2,167,762,95.89,4,350,735.81,0,6,0,4,2,0,3037057,Цена кампании,Минимальная цена,15406380
ж 35-44 (2) - подписчики - Сателлит - Под бой курантов (скрытые),deleted,-,5000,19.46,192,3,0.01,212,190,13.15,11,485,1264.37,0,80,48,250,344,10,6772631,Авто,-,15779672
подписчики - EMIN - Жизнь игра (клип) - ОК,blocked,-,1000,6.47,10,0,2.81,2,2,26.45,0,2,99.83,0,2,0,1,1,0,11858518,Авто,-,19258475
EMIN_Герои черно-белых фильмов_ЦД2_Ани Лорак,deleted,-,2000,320.0,723,15,0.43,573,585,49.45,13,1,56.2,0,2895,705,137,187,26,5731199,Авто,Минимальная цена,15211086
FedOs+2 - ж 25-34 - базы - SAYAN - Бросай курить (скрытые),deleted,-,Бюджет кампании,25.95,53,0,2.38,2,1,20.41,3,22,211.26,0,3,0,2,2,0,6507907,Авто,Минимальная цена,19078293
3-ий Январь - мж 25-45 -  Сателлит - Под бой курантов (скрытые),deleted,-,300,986.17,5994,134,4.34,795,1364,167.59,19,0,0.6,0,33292,3662,2238,1800,474,2783196,Авто,Минимальная цена,15935617
м 35-44 - подписчики - ALEX ANDREEV - Кавказский груз,deleted,-,Бюджет кампании,4493.19,18437,449,13.9,1049,1015,134.04,11,3,68.43,0,14925,2149,2244,2413,536,9169822,Авто,Минимальная цена,15934623
Murat Gamidov - мж 18-44 - подписчики - HOVO - Снег (скрытые),deleted,-,-,3208.86,10004,289,36.02,409,21,40.73,2,27,126.81,0,2733,211,260,226,16,709148,Авто,Минимальная цена,15780869
Лисицын - мж 24-55 - базы (позитив) - Сателлит/Виктор Антонов - Улетаю домой (скрытые) - обложка,blocked,-,3000,1858.12,9205,86,13.52,238,35,26.77,5,72,384.98,0,6204,745,539,462,4,16543821,9,Минимальная цена,18933081
ж 45-54 - слушатели - Руки Вверх! - Новый год (скрытые),deleted,-,1000,0.0,0,0,0.01,2,1,8.44,1,1,16.13,0,1,0,1,1,0,9398167,Авто,Минимальная цена,15777935
Arshavir Martirosyan - мж 18-44 - Tural Everest - Верный друг (скрытые),deleted,-,1000,517.02,3165,1,0.16,22,29,53.84,4,44,321.34,0,12761,2279,1217,411,46,301602,Цена кампании,Минимальная цена,16386325
ж 45-55 - подписчики - ALEX ANDREEV - Кавказский груз,deleted,-,Бюджет кампании,1375.23,7005,170,6.41,799,160,36.91,7,78,341.31,0,6370,1348,707,664,116,16371965,Цена кампании,Минимальная цена,15934471
ж 25-34 - слушатели - EMIN - Жизнь игра (скрытые),deleted,-,300,572.69,2383,17,10.48,61,58,80.72,5,2,74.7,0,4953,509,869,1012,112,8334329,Авто,Минимальная цена,17099083
EMIN_Герои черно-белых фильмов_ЦД_EMIN (пред.цен.),deleted,-,200,12.35,103,0,0.01,23,103,75.74,2,279,706.41,0,153,6,2,3,0,13467921,Авто,Минимальная цена,15777935
ALIB - мж 24-55 - базы (позитив) - Сателлит/Виктор Антонов - Улетаю домой (скрытые) - обложка,blocked,-,Бюджет кампании,0.02,0,0,0.0,1,1,2.94,0,4,154.45,0,2,0,1,1,0,12269351,Авто,Минимальная цена,19258475
Муслим Магомаев - ж 24-45 - v.4 EMIN - Жизнь игра -  похожие + фиты (скрытые),blocked,-,300,35.2,131,6,1.4,12,5,5.36,2,65,373.98,0,16,4,6,9,1,6200066,Авто,Минимальная цена,17972004
Harddope - м 18-44 - слушатели - DILARA - u wanna (скрытые) v3 - фрейм 1,blocked,-,1000,3251.89,19611,142,2.08,88,57,18.95,4,21,132.81,0,172,268,248,241,6,6092091,Авто,Минимальная цена,18072432
ж 25-34 - слушатели - SAYAN - Закрой мои глаза (скрытые),deleted,-,300,114.32,334,0,0.08,7,2,23.39,3,1,39.15,0,74,11,2,1,0,3201204,Авто,Минимальная цена,17814661
EMIN - Такие приходят однажды 7 ID:1031617306,deleted,-,Бюджет кампании,6844.8,27376,375,22.11,424,410,113.83,3,8,60.41,0,13362,3345,2769,2379,399,8039932,Авто,-,15210971
Dante - ж 25-44 - слушатели - NAKHAT - На репите (скрытые),deleted,-,1000,2399.92,9956,8,0.21,90,301,10.96,22,170,410.3,0,64,18,41,80,26,6582224,Авто,-,16467714
Копия ж 19-35 - Eto_ne_khit - Asammuell - Грустные глаза (скрытые) - базы треки,deleted,Бюджет кампании,100,16.76,145,24,2.64,67,16,2.9,8,213,459.33,0,9,22,76,52,4,141802,Авто,-,18775766
Денни Руденни,deleted,-,100,580.16,3122,25,4.25,16,16,13.66,0,0,39.94,0,8278,509,397,1091,149,12235038,Авто,Минимальная цена,15406380
мж 24-45 - базы (позитив) - NITI DILA - Струны (скрытые),deleted,-,200,19.28,142,0,0.01,20,10,10.22,9,25,137.53,0,427,46,91,160,32,3844448,Авто,Минимальная цена,17101237
мж 19-45 - слушатели - DJ DimixeR - Перед рассветом (Remix) (премьерный),deleted,-,300,1207.82,6182,99,7.14,608,705,74.92,11,0,20.89,0,830,316,212,421,103,7220889,Авто,-,16014168
Влад Май - мж 25-44 - DAKENA - Стань моим (скрытые) - похожие,deleted,-,200,102.11,512,0,0.02,13,7,22.48,0,8,98.14,0,1,0,1,1,0,12736322,Авто,Минимальная цена,18425848
NST - мж 18-44 - слушатели - DAKENA - Гирлянда (скрытые),deleted,-,2000,1917.44,9040,32,4.42,139,173,51.66,6,7,77.62,0,2769,216,295,70,18,2761966,Авто,Минимальная цена,15934471
Гузель Хасанова (46-60),active,-,300,300.72,1380,24,4.84,39,55,46.04,2,8,101.52,0,186,51,10,3,0,2575475,Авто,Минимальная цена,19333255
25.11.18_DAKENA_Спишь?_15146861_SASHA TALISMAN_123170761,deleted,-,100,5406.94,21667,391,3.59,842,1077,66.15,51,753,1474.38,0,9978,4348,2178,1650,462,60647,Цена кампании,-,15146861
"Gayo - мж 18-44 - слушатели - SAYAN - Тот, кто (скрытые)",deleted,-,Бюджет кампании,1786.13,10147,162,2.92,397,389,44.95,46,5,84.03,0,1111,424,493,518,46,13128799,Цена кампании,-,15935617
EMIN 3+ - м 25-34 - EMIN - Зима (скрытые),deleted,-,Бюджет кампании,8.6,49,1,0.22,3,3,12.99,1,35,261.04,0,4,0,5,30,1,13121501,Цена кампании,-,15227219
ALIB - мж 25-45 -  Сателлит - Под бой курантов (скрытые),deleted,-,7000,5590.51,26222,385,10.9,1261,1257,61.45,12,28,228.31,0,20493,3508,2691,2482,360,4196496,Авто,Минимальная цена,15934471
