campaign_name,status,budget_total,budget_daily,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,campaign_id,advertised_object,target_action,target_price,strategy
C_0823,deleted,Бюджет группы,9069,17.02,14026,722,0.37,2266,1104,23.89,135,26,5005.0,0,3318,1216,502,414,1071,C_0823,Музыка,Старт прослушиваний,Цена группы,-
C_0824,deleted,Бюджет группы,41666,45.41,7586,260,4.42,71,28,54.32,1,0,3060.17,0,31,5,5,0,1,C_0824,Музыка,Показы рекламы,Цена группы,-
C_0825,deleted,Бюджет группы,2000,45368.31,252156,6738,15.5,4890,1811,277.51,77,3,1688.53,0,133999,26192,7830,8084,2190,C_0825,Музыка,Старт прослушиваний,Цена группы,Целевая цена
C_0826,deleted,Бюджет группы,-,150000.0,548928,17846,36.03,11938,3137,27.21,149,894,14614.11,0,163543,46453,28591,40542,16996,C_0826,Музыка,Старт прослушиваний,Цена группы,-
C_0827,deleted,Бюджет группы,Бюджет группы,1.71,1075,5,0.2,5,2,0.06,1,0,1796.45,6,9,5,6,1,1,C_0827,Музыка,Продвижение поста,Цена группы,-
C_0828,deleted,-,Бюджет группы,525.05,32003,548,1.98,404,178,8.1,41,0,177.76,0,53631,9297,3219,7813,2136,C_0828,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0829,deleted,Бюджет группы,Бюджет группы,0.29,1580,43,2.63,10,26,9.5,1,0,959.94,0,1941,101,714,655,290,C_0829,Музыка,Продвижение поста,Цена группы,Минимальная цена
C_0830,deleted,Бюджет группы,Бюджет группы,0.02,306,2,0.05,12,13,0.05,3,0,1.93,0,15,16,18,1,8,C_0830,Музыка,Старт прослушиваний,120,-
C_0831,deleted,Бюджет группы,159,62.71,8251,251,0.31,2122,1217,65.88,17,0,62.13,0,1326,576,78,66,174,C_0831,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0832,blocked,Бюджет группы,Бюджет группы,31315.55,219733,2677,13.04,1309,662,27.55,1,2,2772.41,0,86447,15248,4318,9048,1606,C_0832,Музыка,Старт прослушиваний,Цена группы,-
C_0833,blocked,Бюджет группы,Бюджет группы,150000.0,583423,13016,37.52,8805,1348,79.6,110,0,629.43,0,268124,60587,17859,32179,5584,C_0833,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,-
C_0834,deleted,3000,380,61597.51,235047,5249,15.22,700,1005,73.47,75,1,3901.73,0,40680,8188,4009,1025,971,C_0834,Музыка,Старт прослушиваний,Цена группы,-
C_0835,deleted,Бюджет группы,Бюджет группы,9073.53,63674,654,10.14,104,252,6.54,3,9,3226.86,0,53364,6523,2087,2557,787,C_0835,Музыка,Старт прослушиваний,Цена группы,-
C_0836,deleted,Бюджет группы,Бюджет группы,1406.57,13179,294,3.91,361,24,46.67,1,20,7120.33,0,13172,5147,1518,2488,629,C_0836,Музыка,Старт прослушиваний,Цена группы,-
C_0837,deleted,Бюджет группы,408,0.12,635,100,1.75,247,176,24.27,2,2,332.36,0,451,273,69,58,58,C_0837,"Пост, видео, клип, статья",Продвижение поста,Цена группы,-
C_0838,deleted,Бюджет группы,9000,95517.45,285981,10101,47.88,865,737,44.04,18,4,9927.14,0,231764,39914,9930,13040,2496,C_0838,Музыка,Продвижение поста,Цена группы,-
C_0839,deleted,Бюджет группы,380,4534.47,52256,4035,12.96,4426,1304,73.31,4,0,1382.23,0,64330,18391,6553,8468,3683,C_0839,Музыка,Старт прослушиваний,Цена группы,-
C_0840,deleted,Бюджет группы,Бюджет группы,11753.35,144417,3681,8.23,3801,506,6.72,77,0,584.81,0,21928,5800,2954,3662,1792,C_0840,Музыка,Старт прослушиваний,Цена группы,-
C_0841,deleted,Бюджет группы,Бюджет группы,10.72,922,101,1.58,184,88,7.88,1,0,2442.24,0,311,172,13,38,24,C_0841,Музыка,Старт прослушиваний,Цена группы,-
C_0842,deleted,Бюджет группы,Бюджет группы,150000.0,694267,22230,40.96,18045,3948,375.28,130,0,0.05,4,417736,109450,46716,57325,15012,C_0842,Музыка,Старт прослушиваний,Цена группы,-
C_0843,deleted,Бюджет группы,408,1.01,2093,43,1.73,9,50,6.52,1,39,8307.12,0,304,59,96,22,85,C_0843,Музыка,Старт прослушиваний,Цена группы,-
C_0844,deleted,Бюджет группы,Бюджет группы,2.28,274,2,0.32,3,8,0.88,1,0,935.94,0,3,1,1,0,1,C_0844,Музыка,Старт прослушиваний,Авто,Предельная цена
C_0845,deleted,Бюджет группы,41666,7564.99,90444,1758,0.62,2857,964,23.14,13,57,6941.46,0,46497,12395,7410,3491,1482,C_0845,Музыка,Старт прослушиваний,Цена группы,-
C_0846,deleted,-,Бюджет группы,2.36,2175,272,0.52,1811,1314,70.02,65,0,135.22,0,4829,1847,2069,1605,771,C_0846,Музыка,Старт прослушиваний,Цена группы,Целевая цена
C_0847,active,-,Бюджет группы,511.02,8897,44,1.49,10,10,0.33,1,13,8327.33,0,186,56,22,2,3,C_0847,Музыка,Старт прослушиваний,Авто,Минимальная цена
C_0848,blocked,-,500,6.32,1013,5,1.22,1,3,0.03,1,0,0.73,0,2381,236,56,45,43,C_0848,"Пост, видео, клип, статья",Показы рекламы,Цена группы,Предельная цена
C_0849,deleted,Бюджет группы,Бюджет группы,141702.6,354131,11758,17.35,13564,2872,278.51,67,10,4858.02,0,308268,71115,30031,52070,10326,C_0849,Музыка,Старт прослушиваний,Цена группы,-
C_0850,blocked,Бюджет группы,500,150000.0,470772,11047,15.77,9239,2101,67.66,191,1,6411.95,0,299088,59837,13288,18381,4183,C_0850,Музыка,Старт прослушиваний,Цена группы,-
C_0851,blocked,Бюджет группы,Бюджет группы,87732.95,439845,15970,21.81,10590,2036,106.27,7,93,12146.7,0,348691,84149,27819,27356,11276,C_0851,Музыка,Старт прослушиваний,100,-
C_0852,blocked,Бюджет группы,Бюджет группы,1507.74,47792,893,6.85,734,72,7.72,2,419,14519.19,0,5558,1032,452,887,495,C_0852,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,-
C_0853,deleted,Бюджет группы,39166,87499.32,242899,6486,23.68,7799,1248,59.68,39,4,5840.16,0,213753,42694,21470,41737,13925,C_0853,Музыка,Старт прослушиваний,Цена группы,-
C_0854,deleted,-,Бюджет группы,3.97,3079,15,0.42,5,16,1.71,1,74,10499.91,0,42,6,3,0,1,C_0854,"Пост, видео, клип, статья",Старт прослушиваний,12,-
C_0855,deleted,Бюджет группы,Бюджет группы,150000.0,730076,22856,26.77,21790,4363,476.61,174,0,2.51,0,355460,104174,46361,56538,18611,C_0855,Музыка,Старт прослушиваний,Цена группы,-
C_0856,deleted,Бюджет группы,Бюджет группы,58.72,953,10,0.24,313,46,59.98,1,31,12643.32,0,83,50,4,6,3,C_0856,Музыка,Старт прослушиваний,Цена группы,-
C_0857,deleted,Бюджет группы,Бюджет группы,6270.72,47651,1917,14.32,1066,227,2.53,7,0,1305.86,0,54673,11385,4295,6850,2179,C_0857,Музыка,Старт прослушиваний,Цена группы,-
C_0858,blocked,-,Бюджет группы,848.3,15773,1046,1.83,3755,1035,228.66,41,1,7946.47,0,3741,1778,482,130,147,C_0858,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0859,deleted,Бюджет группы,380,5500.83,59936,1307,7.2,694,281,49.72,1,0,0.48,0,29015,5087,1891,2045,823,C_0859,Музыка,Показы рекламы,Цена группы,Предельная цена
C_0860,active,Бюджет группы,Бюджет группы,6451.04,110609,2428,7.6,676,444,15.01,56,0,0.01,0,98991,22876,7043,5776,3021,C_0860,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,-
C_0861,deleted,Бюджет группы,Бюджет группы,39.38,3671,86,0.84,669,113,47.2,1,0,178.68,0,2781,600,238,413,220,C_0861,Музыка,Старт прослушиваний,Авто,-
C_0862,deleted,3000,Бюджет группы,0.01,22,1,0.19,23,2,4.08,1,1,1079.75,0,0,0,2,0,4,C_0862,"Пост, видео, клип, статья",Старт прослушиваний,Авто,Предельная цена
C_0863,blocked,-,Бюджет группы,0.09,697,28,0.2,40,90,1.48,4,0,0.01,0,103,41,24,17,19,C_0863,Музыка,Показы рекламы,Цена группы,-
C_0864,deleted,Бюджет группы,Бюджет группы,18990.03,100825,4284,32.93,3993,497,302.7,1,0,3835.5,0,60459,8448,2900,3522,2475,C_0864,Музыка,Старт прослушиваний,Цена группы,-
C_0865,deleted,3000,Бюджет группы,13025.42,176691,2727,7.82,2424,2010,167.9,44,0,141.1,0,105737,14731,8734,5900,3757,C_0865,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0866,blocked,Бюджет группы,Бюджет группы,0.14,177,1,0.46,1,3,6.89,1,18,10290.32,0,1,0,1,0,0,C_0866,Музыка,Старт прослушиваний,Авто,Целевая цена
C_0867,deleted,Бюджет группы,10000,1144.15,34310,714,3.58,540,261,10.5,4,0,2309.96,194,18211,4676,2338,2265,1744,C_0867,Музыка,Старт прослушиваний,Цена группы,-
C_0868,deleted,Бюджет группы,8000,123890.1,420249,13675,16.05,14984,3709,296.46,159,0,5713.82,0,240576,50977,16285,26454,5901,C_0868,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0869,deleted,-,Бюджет группы,1089.9,56675,934,8.4,445,155,3.02,1,2,7121.18,0,6898,1770,2633,1850,1963,C_0869,Музыка,Показы рекламы,100,-
C_0870,blocked,Бюджет группы,Бюджет группы,150000.0,572760,20337,51.21,14987,2703,496.69,96,594,14606.86,0,463463,108413,53931,57325,23793,C_0870,Музыка,Старт прослушиваний,Цена группы,-
C_0871,deleted,Бюджет группы,Бюджет группы,436.56,27083,447,2.87,35,17,0.58,4,0,1.76,0,7271,2050,482,138,225,C_0871,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0872,deleted,-,1000,5794.69,56908,814,4.89,880,230,68.51,1,0,1755.12,0,9338,1065,227,172,71,C_0872,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,-
C_0873,deleted,Бюджет группы,Бюджет группы,165.36,5498,173,0.94,90,146,7.22,10,0,99.69,0,2637,779,79,30,13,C_0873,Музыка,Показы рекламы,Цена группы,-
C_0874,deleted,Бюджет группы,-,6875.96,15706,196,8.44,332,96,32.42,2,0,9950.26,0,19720,6267,684,1205,287,C_0874,Музыка,Старт прослушиваний,Цена группы,-
C_0875,deleted,-,Бюджет группы,78.73,15650,351,0.04,921,1266,9.67,75,0,25.55,0,6146,1192,340,45,189,C_0875,Музыка,Старт прослушиваний,Цена группы,-
C_0876,deleted,-,25000,27.43,15062,446,0.26,757,1949,45.21,67,103,10038.3,0,2933,1147,708,52,679,C_0876,"Пост, видео, клип, статья",Показы рекламы,Авто,-
C_0877,deleted,Бюджет группы,Бюджет группы,90.66,8273,212,0.51,2155,754,139.1,5,65,12850.68,0,1788,896,494,270,313,C_0877,Музыка,Старт прослушиваний,Цена группы,-
C_0878,deleted,Бюджет группы,5000,46723.74,102680,3315,14.95,2564,641,54.48,2,1,5004.43,0,81462,15141,4755,16976,3182,C_0878,Музыка,Показы рекламы,Цена группы,-
C_0879,active,Бюджет группы,Бюджет группы,80210.43,259242,3947,14.8,6630,869,300.53,14,1019,14614.67,0,191225,37146,16491,21894,7070,C_0879,Музыка,Старт прослушиваний,Цена группы,-
C_0880,deleted,Бюджет группы,10000,150000.0,512507,16972,30.22,11670,2945,469.04,58,0,0.5,0,397134,96840,38614,57325,16678,C_0880,Музыка,Старт прослушиваний,Авто,Минимальная цена
C_0881,blocked,Бюджет группы,1000,36509.99,246036,9899,2.9,17049,4178,278.84,217,0,645.71,0,184293,50869,20065,32979,9062,C_0881,Музыка,Старт прослушиваний,Цена группы,-
C_0882,deleted,Бюджет группы,Бюджет группы,2159.2,49578,1906,3.85,2488,1065,200.05,5,0,99.19,0,31683,8659,2761,651,696,C_0882,Музыка,Старт прослушиваний,Цена группы,Целевая цена
C_0883,deleted,Бюджет группы,Бюджет группы,26.43,3567,161,5.05,204,216,1.21,4,0,49.39,0,236,36,67,350,264,C_0883,Сообщество и профиль Вконтакте,Старт прослушиваний,Цена группы,-
C_0884,deleted,Бюджет группы,5000,2201.86,36568,410,1.19,1043,1992,22.45,72,0,0.01,0,38673,8627,2728,451,467,C_0884,Музыка,Старт прослушиваний,Цена группы,-
C_0885,deleted,Бюджет группы,-,11194.97,154946,8288,9.25,9814,2507,236.99,109,63,6934.62,0,120139,36812,17722,21270,10538,C_0885,Сообщество и профиль Вконтакте,Старт прослушиваний,120,-
C_0886,deleted,-,Бюджет группы,1591.08,29409,383,5.17,159,373,1.35,3,0,15.59,0,1975,337,288,77,72,C_0886,Музыка,Старт прослушиваний,Авто,-
